fecha,tipo,departamento,dosis
2021-07-27,segunda,La Paz,306621
2021-07-27,segunda,Oruro,66722
2021-07-27,segunda,Pando,22102
2021-07-27,segunda,Potosi,54322
2021-07-27,segunda,Santa Cruz,376533
2021-07-27,segunda,Tarija,92141
2021-07-27,única,Beni,0
2021-07-27,única,Chuquisaca,0
2021-07-27,única,Cochabamba,73
2021-07-27,única,La Paz,35893
2021-07-27,única,Oruro,71
2021-07-27,única,Pando,0
2021-07-27,única,Potosi,5569
2021-07-27,única,Santa Cruz,108389
2021-07-27,única,Tarija,1189
2021-07-28,primera,Beni,108834
2021-07-28,primera,Chuquisaca,173399
2021-07-28,primera,Cochabamba,517764
2021-07-28,primera,La Paz,667566
2021-07-28,primera,Oruro,143015
2021-07-28,primera,Pando,42142
2021-07-28,primera,Potosi,137817
2021-07-28,primera,Santa Cruz,861467
2021-07-28,primera,Tarija,199327
2021-07-28,segunda,Beni,42393
2021-07-28,segunda,Chuquisaca,76120
2021-07-28,segunda,Cochabamba,249307
2021-07-28,segunda,La Paz,317751
2021-07-28,segunda,Oruro,68459
2021-07-28,segunda,Pando,22391
2021-07-28,segunda,Potosi,55919
2021-07-28,segunda,Santa Cruz,399253
2021-07-28,segunda,Tarija,96903
2021-07-28,única,Beni,0
2021-07-28,única,Chuquisaca,0
2021-07-28,única,Cochabamba,5562
2021-07-28,única,La Paz,43950
2021-07-28,única,Oruro,340
2021-07-28,única,Pando,0
2021-07-28,única,Potosi,6238
2021-07-28,única,Santa Cruz,116412
2021-07-28,única,Tarija,1698
2021-07-29,primera,Beni,109305
2021-07-29,primera,Chuquisaca,174125
2021-07-29,primera,Cochabamba,519941
2021-07-29,primera,La Paz,668458
2021-07-29,primera,Oruro,143772
2021-07-29,primera,Pando,42204
2021-07-29,primera,Potosi,138068
2021-07-29,primera,Santa Cruz,866725
2021-07-29,primera,Tarija,200698
2021-07-29,segunda,Beni,42760
2021-07-29,segunda,Chuquisaca,77845
2021-07-29,segunda,Cochabamba,256995
2021-07-29,segunda,La Paz,326637
2021-07-29,segunda,Oruro,69589
2021-07-29,segunda,Pando,22550
2021-07-29,segunda,Potosi,56923
2021-07-29,segunda,Santa Cruz,411563
2021-07-29,segunda,Tarija,100342
2021-07-29,única,Beni,0
2021-07-29,única,Chuquisaca,0
2021-07-29,única,Cochabamba,14207
2021-07-29,única,La Paz,50457
2021-07-29,única,Oruro,454
2021-07-29,única,Pando,0
2021-07-29,única,Potosi,6729
2021-07-29,única,Santa Cruz,124435
2021-07-29,única,Tarija,2172
2021-07-30,primera,Beni,109890
2021-07-30,primera,Chuquisaca,174918
2021-07-30,primera,Cochabamba,521181
2021-07-30,primera,La Paz,669268
2021-07-30,primera,Oruro,144518
2021-07-30,primera,Pando,42270
2021-07-30,primera,Potosi,138351
2021-07-30,primera,Santa Cruz,872172
2021-07-30,primera,Tarija,201716
2021-07-30,segunda,Beni,43059
2021-07-30,segunda,Chuquisaca,80008
2021-07-30,segunda,Cochabamba,261210
2021-07-30,segunda,La Paz,336141
2021-07-30,segunda,Oruro,70789
2021-07-30,segunda,Pando,22695
2021-07-30,segunda,Potosi,58447
2021-07-30,segunda,Santa Cruz,417960
2021-07-30,segunda,Tarija,103209
2021-07-30,única,Beni,0
2021-07-30,única,Chuquisaca,0
2021-07-30,única,Cochabamba,23795
2021-07-30,única,La Paz,56461
2021-07-30,única,Oruro,516
2021-07-30,única,Pando,0
2021-07-30,única,Potosi,7875
2021-07-30,única,Santa Cruz,128985
2021-07-30,única,Tarija,2460
2021-07-31,primera,Beni,109901
2021-07-31,primera,Chuquisaca,175238
2021-07-31,primera,Cochabamba,521497
2021-07-31,primera,La Paz,669530
2021-07-31,primera,Oruro,144878
2021-07-31,primera,Pando,42273
2021-07-31,primera,Potosi,138440
2021-07-31,primera,Santa Cruz,874033
2021-07-31,primera,Tarija,202275
2021-07-31,segunda,Beni,43086
2021-07-31,segunda,Chuquisaca,80703
2021-07-31,segunda,Cochabamba,261778
2021-07-31,segunda,La Paz,337888
2021-07-31,segunda,Oruro,71189
2021-07-31,segunda,Pando,22697
2021-07-31,segunda,Potosi,59006
2021-07-31,segunda,Santa Cruz,418638
2021-07-31,segunda,Tarija,103986
2021-07-31,única,Beni,0
2021-07-31,única,Chuquisaca,0
2021-07-31,única,Cochabamba,26798
2021-07-31,única,La Paz,59145
2021-07-31,única,Oruro,536
2021-07-31,única,Pando,0
2021-07-31,única,Potosi,8518
2021-07-31,única,Santa Cruz,130714
2021-07-31,única,Tarija,2712
2021-08-01,primera,Beni,109901
2021-08-01,primera,Chuquisaca,175385
2021-08-01,primera,Cochabamba,521659
2021-08-01,primera,La Paz,669776
2021-08-01,primera,Oruro,144885
2021-08-01,primera,Pando,42273
2021-08-01,primera,Potosi,138461
2021-08-01,primera,Santa Cruz,876403
2021-08-01,primera,Tarija,202696
2021-08-01,segunda,Beni,43087
2021-08-01,segunda,Chuquisaca,81103
2021-08-01,segunda,Cochabamba,262006
2021-08-01,segunda,La Paz,338771
2021-08-01,segunda,Oruro,71210
2021-08-01,segunda,Pando,22697
2021-08-01,segunda,Potosi,59087
2021-08-01,segunda,Santa Cruz,419816
2021-08-01,segunda,Tarija,104276
2021-08-01,única,Beni,0
2021-08-01,única,Chuquisaca,0
2021-08-01,única,Cochabamba,31408
2021-08-01,única,La Paz,64789
2021-08-01,única,Oruro,542
2021-08-01,única,Pando,0
2021-08-01,única,Potosi,8557
2021-08-01,única,Santa Cruz,134518
2021-08-01,única,Tarija,2871
2021-08-02,primera,Beni,110359
2021-08-02,primera,Chuquisaca,176420
2021-08-02,primera,Cochabamba,522926
2021-08-02,primera,La Paz,670359
2021-08-02,primera,Oruro,145965
2021-08-02,primera,Pando,42341
2021-08-02,primera,Potosi,138684
2021-08-02,primera,Santa Cruz,882740
2021-08-02,primera,Tarija,203886
2021-08-02,segunda,Beni,43354
2021-08-02,segunda,Chuquisaca,82703
2021-08-02,segunda,Cochabamba,264237
2021-08-02,segunda,La Paz,347640
2021-08-02,segunda,Oruro,72712
2021-08-02,segunda,Pando,22827
2021-08-02,segunda,Potosi,59854
2021-08-02,segunda,Santa Cruz,424188
2021-08-02,segunda,Tarija,107188
2021-08-02,única,Beni,2
2021-08-02,única,Chuquisaca,20
2021-08-02,única,Cochabamba,40856
2021-08-02,única,La Paz,71238
2021-08-02,única,Oruro,609
2021-08-02,única,Pando,0
2021-08-02,única,Potosi,9133
2021-08-02,única,Santa Cruz,141746
2021-08-02,única,Tarija,3589
2021-08-03,primera,Beni,110811
2021-08-03,primera,Chuquisaca,177056
2021-08-03,primera,Cochabamba,524973
2021-08-03,primera,La Paz,671557
2021-08-03,primera,Oruro,146708
2021-08-03,primera,Pando,42389
2021-08-03,primera,Potosi,138858
2021-08-03,primera,Santa Cruz,886711
2021-08-03,primera,Tarija,204862
2021-08-03,segunda,Beni,43496
2021-08-03,segunda,Chuquisaca,83726
2021-08-03,segunda,Cochabamba,265813
2021-08-03,segunda,La Paz,353217
2021-08-03,segunda,Oruro,73736
2021-08-03,segunda,Pando,22960
2021-08-03,segunda,Potosi,60679
2021-08-03,segunda,Santa Cruz,427113
2021-08-03,segunda,Tarija,109709
2021-08-03,única,Beni,2
2021-08-03,única,Chuquisaca,22
2021-08-03,única,Cochabamba,46635
2021-08-03,única,La Paz,76082
2021-08-03,única,Oruro,709
2021-08-03,única,Pando,0
2021-08-03,única,Potosi,9665
2021-08-03,única,Santa Cruz,148900
2021-08-03,única,Tarija,4590
2021-08-05,primera,Beni,111581
2021-08-05,primera,Chuquisaca,177860
2021-08-05,primera,Cochabamba,529307
2021-08-05,primera,La Paz,674653
2021-08-05,primera,Oruro,148077
2021-08-05,primera,Pando,42496
2021-08-05,primera,Potosi,139141
2021-08-05,primera,Santa Cruz,894290
2021-08-05,primera,Tarija,206424
2021-08-05,segunda,Beni,43740
2021-08-05,segunda,Chuquisaca,85434
2021-08-05,segunda,Cochabamba,268714
2021-08-05,segunda,La Paz,360215
2021-08-05,segunda,Oruro,75502
2021-08-05,segunda,Pando,23131
2021-08-05,segunda,Potosi,62158
2021-08-05,segunda,Santa Cruz,430667
2021-08-05,segunda,Tarija,114273
2021-08-05,única,Beni,12
2021-08-05,única,Chuquisaca,2663
2021-08-05,única,Cochabamba,57212
2021-08-05,única,La Paz,84465
2021-08-05,única,Oruro,1221
2021-08-05,única,Pando,0
2021-08-05,única,Potosi,10638
2021-08-05,única,Santa Cruz,159418
2021-08-05,única,Tarija,6891
2021-08-06,primera,Beni,111585
2021-08-06,primera,Chuquisaca,177898
2021-08-06,primera,Cochabamba,529361
2021-08-06,primera,La Paz,674669
2021-08-06,primera,Oruro,148107
2021-08-06,primera,Pando,42496
2021-08-06,primera,Potosi,139152
2021-08-06,primera,Santa Cruz,894309
2021-08-06,primera,Tarija,206822
2021-08-06,segunda,Beni,43743
2021-08-06,segunda,Chuquisaca,85839
2021-08-06,segunda,Cochabamba,268894
2021-08-06,segunda,La Paz,360293
2021-08-06,segunda,Oruro,75568
2021-08-06,segunda,Pando,23131
2021-08-06,segunda,Potosi,62206
2021-08-06,segunda,Santa Cruz,430752
2021-08-06,segunda,Tarija,114579
2021-08-06,única,Beni,12
2021-08-06,única,Chuquisaca,3450
2021-08-06,única,Cochabamba,57341
2021-08-06,única,La Paz,85115
2021-08-06,única,Oruro,1257
2021-08-06,única,Pando,0
2021-08-06,única,Potosi,10701
2021-08-06,única,Santa Cruz,159528
2021-08-06,única,Tarija,7325
2021-08-07,primera,Beni,111593
2021-08-07,primera,Chuquisaca,177951
2021-08-07,primera,Cochabamba,530102
2021-08-07,primera,La Paz,675142
2021-08-07,primera,Oruro,148177
2021-08-07,primera,Pando,42496
2021-08-07,primera,Potosi,139204
2021-08-07,primera,Santa Cruz,894582
2021-08-07,primera,Tarija,207024
2021-08-07,segunda,Beni,43754
2021-08-07,segunda,Chuquisaca,86263
2021-08-07,segunda,Cochabamba,269226
2021-08-07,segunda,La Paz,360668
2021-08-07,segunda,Oruro,75737
2021-08-07,segunda,Pando,23131
2021-08-07,segunda,Potosi,62339
2021-08-07,segunda,Santa Cruz,430895
2021-08-07,segunda,Tarija,115122
2021-08-07,única,Beni,12
2021-08-07,única,Chuquisaca,4508
2021-08-07,única,Cochabamba,58118
2021-08-07,única,La Paz,86168
2021-08-07,única,Oruro,1306
2021-08-07,única,Pando,0
2021-08-07,única,Potosi,10794
2021-08-07,única,Santa Cruz,161749
2021-08-07,única,Tarija,8034
2021-08-08,primera,Beni,111593
2021-08-08,primera,Chuquisaca,178004
2021-08-08,primera,Cochabamba,530825
2021-08-08,primera,La Paz,675883
2021-08-08,primera,Oruro,148181
2021-08-08,primera,Pando,42497
2021-08-08,primera,Potosi,139249
2021-08-08,primera,Santa Cruz,895794
2021-08-08,primera,Tarija,207034
2021-08-08,segunda,Beni,43754
2021-08-08,segunda,Chuquisaca,86470
2021-08-08,segunda,Cochabamba,269603
2021-08-08,segunda,La Paz,360959
2021-08-08,segunda,Oruro,75767
2021-08-08,segunda,Pando,23136
2021-08-08,segunda,Potosi,62449
2021-08-08,segunda,Santa Cruz,431181
2021-08-08,segunda,Tarija,115399
2021-08-08,única,Beni,12
2021-08-08,única,Chuquisaca,4993
2021-08-08,única,Cochabamba,60089
2021-08-08,única,La Paz,87277
2021-08-08,única,Oruro,1361
2021-08-08,única,Pando,0
2021-08-08,única,Potosi,10918
2021-08-08,única,Santa Cruz,164478
2021-08-08,única,Tarija,8585
2021-08-09,primera,Beni,111944
2021-08-09,primera,Chuquisaca,178396
2021-08-09,primera,Cochabamba,532834
2021-08-09,primera,La Paz,678088
2021-08-09,primera,Oruro,148961
2021-08-09,primera,Pando,42538
2021-08-09,primera,Potosi,139456
2021-08-09,primera,Santa Cruz,899791
2021-08-09,primera,Tarija,207869
2021-08-09,segunda,Beni,44012
2021-08-09,segunda,Chuquisaca,87940
2021-08-09,segunda,Cochabamba,271454
2021-08-09,segunda,La Paz,363334
2021-08-09,segunda,Oruro,77662
2021-08-09,segunda,Pando,23216
2021-08-09,segunda,Potosi,63542
2021-08-09,segunda,Santa Cruz,432807
2021-08-09,segunda,Tarija,119014
2021-08-09,única,Beni,18
2021-08-09,única,Chuquisaca,6385
2021-08-09,única,Cochabamba,66188
2021-08-09,única,La Paz,91055
2021-08-09,única,Oruro,1827
2021-08-09,única,Pando,0
2021-08-09,única,Potosi,11567
2021-08-09,única,Santa Cruz,169977
2021-08-09,única,Tarija,9669
2021-08-10,primera,Beni,112302
2021-08-10,primera,Chuquisaca,178804
2021-08-10,primera,Cochabamba,534516
2021-08-10,primera,La Paz,680085
2021-08-10,primera,Oruro,149576
2021-08-10,primera,Pando,42588
2021-08-10,primera,Potosi,139724
2021-08-10,primera,Santa Cruz,903022
2021-08-10,primera,Tarija,208539
2021-08-10,segunda,Beni,44781
2021-08-10,segunda,Chuquisaca,89198
2021-08-10,segunda,Cochabamba,275445
2021-08-10,segunda,La Paz,367791
2021-08-10,segunda,Oruro,79121
2021-08-10,segunda,Pando,23293
2021-08-10,segunda,Potosi,64470
2021-08-10,segunda,Santa Cruz,437024
2021-08-10,segunda,Tarija,121165
2021-08-10,única,Beni,36
2021-08-10,única,Chuquisaca,7497
2021-08-10,única,Cochabamba,71188
2021-08-10,única,La Paz,93863
2021-08-10,única,Oruro,2814
2021-08-10,única,Pando,0
2021-08-10,única,Potosi,12222
2021-08-10,única,Santa Cruz,175073
2021-08-10,única,Tarija,10664
2021-08-11,primera,Beni,112546
2021-08-11,primera,Chuquisaca,179082
2021-08-11,primera,Cochabamba,535916
2021-08-11,primera,La Paz,681832
2021-08-11,primera,Oruro,150048
2021-08-11,primera,Pando,42626
2021-08-11,primera,Potosi,139983
2021-08-11,primera,Santa Cruz,906187
2021-08-11,primera,Tarija,208974
2021-08-11,segunda,Beni,45572
2021-08-11,segunda,Chuquisaca,92986
2021-08-11,segunda,Cochabamba,283962
2021-08-11,segunda,La Paz,374227
2021-08-11,segunda,Oruro,82312
2021-08-11,segunda,Pando,23378
2021-08-11,segunda,Potosi,65268
2021-08-11,segunda,Santa Cruz,441899
2021-08-11,segunda,Tarija,123850
2021-08-11,única,Beni,51
2021-08-11,única,Chuquisaca,8267
2021-08-11,única,Cochabamba,75565
2021-08-11,única,La Paz,96936
2021-08-11,única,Oruro,3791
2021-08-11,única,Pando,0
2021-08-11,única,Potosi,12934
2021-08-11,única,Santa Cruz,178969
2021-08-11,única,Tarija,11938
2021-08-12,primera,Beni,112822
2021-08-12,primera,Chuquisaca,179302
2021-08-12,primera,Cochabamba,537226
2021-08-12,primera,La Paz,683848
2021-08-12,primera,Oruro,150595
2021-08-12,primera,Pando,42677
2021-08-12,primera,Potosi,140228
2021-08-12,primera,Santa Cruz,909443
2021-08-12,primera,Tarija,209293
2021-08-12,segunda,Beni,46251
2021-08-12,segunda,Chuquisaca,95942
2021-08-12,segunda,Cochabamba,295838
2021-08-12,segunda,La Paz,380782
2021-08-12,segunda,Oruro,83670
2021-08-12,segunda,Pando,23946
2021-08-12,segunda,Potosi,66308
2021-08-12,segunda,Santa Cruz,449755
2021-08-12,segunda,Tarija,125849
2021-08-12,única,Beni,120
2021-08-12,única,Chuquisaca,9134
2021-08-12,única,Cochabamba,79790
2021-08-12,única,La Paz,99983
2021-08-12,única,Oruro,5146
2021-08-12,única,Pando,0
2021-08-12,única,Potosi,13825
2021-08-12,única,Santa Cruz,186744
2021-08-12,única,Tarija,13522
2021-08-13,primera,Beni,113231
2021-08-13,primera,Chuquisaca,179691
2021-08-13,primera,Cochabamba,539003
2021-08-13,primera,La Paz,686379
2021-08-13,primera,Oruro,151182
2021-08-13,primera,Pando,42749
2021-08-13,primera,Potosi,140632
2021-08-13,primera,Santa Cruz,915134
2021-08-13,primera,Tarija,209800
2021-08-13,segunda,Beni,46632
2021-08-13,segunda,Chuquisaca,98143
2021-08-13,segunda,Cochabamba,303043
2021-08-13,segunda,La Paz,386999
2021-08-13,segunda,Oruro,85056
2021-08-13,segunda,Pando,24404
2021-08-13,segunda,Potosi,67966
2021-08-13,segunda,Santa Cruz,457135
2021-08-13,segunda,Tarija,128755
2021-08-13,única,Beni,195
2021-08-13,única,Chuquisaca,10719
2021-08-13,única,Cochabamba,84223
2021-08-13,única,La Paz,104435
2021-08-13,única,Oruro,6939
2021-08-13,única,Pando,0
2021-08-13,única,Potosi,14516
2021-08-13,única,Santa Cruz,193307
2021-08-13,única,Tarija,14669
2021-08-14,primera,Beni,113243
2021-08-14,primera,Chuquisaca,179794
2021-08-14,primera,Cochabamba,539339
2021-08-14,primera,La Paz,689058
2021-08-14,primera,Oruro,151394
2021-08-14,primera,Pando,42749
2021-08-14,primera,Potosi,140688
2021-08-14,primera,Santa Cruz,916678
2021-08-14,primera,Tarija,209855
2021-08-14,segunda,Beni,46682
2021-08-14,segunda,Chuquisaca,98628
2021-08-14,segunda,Cochabamba,304175
2021-08-14,segunda,La Paz,387598
2021-08-14,segunda,Oruro,85290
2021-08-14,segunda,Pando,24404
2021-08-14,segunda,Potosi,68635
2021-08-14,segunda,Santa Cruz,457234
2021-08-14,segunda,Tarija,129046
2021-08-14,única,Beni,195
2021-08-14,única,Chuquisaca,11354
2021-08-14,única,Cochabamba,85339
2021-08-14,única,La Paz,106026
2021-08-14,única,Oruro,7471
2021-08-14,única,Pando,0
2021-08-14,única,Potosi,14903
2021-08-14,única,Santa Cruz,196346
2021-08-14,única,Tarija,14757
2021-08-15,primera,Beni,113244
2021-08-15,primera,Chuquisaca,179845
2021-08-15,primera,Cochabamba,539968
2021-08-15,primera,La Paz,691966
2021-08-15,primera,Oruro,151400
2021-08-15,primera,Pando,42749
2021-08-15,primera,Potosi,140747
2021-08-15,primera,Santa Cruz,919661
2021-08-15,primera,Tarija,209891
2021-08-15,segunda,Beni,46682
2021-08-15,segunda,Chuquisaca,98814
2021-08-15,segunda,Cochabamba,305085
2021-08-15,segunda,La Paz,387712
2021-08-15,segunda,Oruro,85323
2021-08-15,segunda,Pando,24405
2021-08-15,segunda,Potosi,68732
2021-08-15,segunda,Santa Cruz,457569
2021-08-15,segunda,Tarija,129093
2021-08-15,única,Beni,195
2021-08-15,única,Chuquisaca,11744
2021-08-15,única,Cochabamba,86637
2021-08-15,única,La Paz,107023
2021-08-15,única,Oruro,8184
2021-08-15,única,Pando,0
2021-08-15,única,Potosi,16039
2021-08-15,única,Santa Cruz,198419
2021-08-15,única,Tarija,14906
2021-08-16,primera,Beni,113663
2021-08-16,primera,Chuquisaca,180159
2021-08-16,primera,Cochabamba,541529
2021-08-16,primera,La Paz,694863
2021-08-16,primera,Oruro,152004
2021-08-16,primera,Pando,42804
2021-08-16,primera,Potosi,141235
2021-08-16,primera,Santa Cruz,924216
2021-08-16,primera,Tarija,210508
2021-08-16,segunda,Beni,47311
2021-08-16,segunda,Chuquisaca,100819
2021-08-16,segunda,Cochabamba,318669
2021-08-16,segunda,La Paz,392647
2021-08-16,segunda,Oruro,86620
2021-08-16,segunda,Pando,24721
2021-08-16,segunda,Potosi,69592
2021-08-16,segunda,Santa Cruz,461304
2021-08-16,segunda,Tarija,131095
2021-08-16,única,Beni,277
2021-08-16,única,Chuquisaca,13130
2021-08-16,única,Cochabamba,90102
2021-08-16,única,La Paz,110519
2021-08-16,única,Oruro,9609
2021-08-16,única,Pando,0
2021-08-16,única,Potosi,16912
2021-08-16,única,Santa Cruz,206033
2021-08-16,única,Tarija,15965
2021-08-17,primera,Beni,114106
2021-08-17,primera,Chuquisaca,180453
2021-08-17,primera,Cochabamba,543251
2021-08-17,primera,La Paz,697689
2021-08-17,primera,Oruro,152630
2021-08-17,primera,Pando,42845
2021-08-17,primera,Potosi,141663
2021-08-17,primera,Santa Cruz,928765
2021-08-17,primera,Tarija,211035
2021-08-17,segunda,Beni,48208
2021-08-17,segunda,Chuquisaca,103665
2021-08-17,segunda,Cochabamba,329307
2021-08-17,segunda,La Paz,398212
2021-08-17,segunda,Oruro,88357
2021-08-17,segunda,Pando,25014
2021-08-17,segunda,Potosi,70466
2021-08-17,segunda,Santa Cruz,466680
2021-08-17,segunda,Tarija,132602
2021-08-17,única,Beni,406
2021-08-17,única,Chuquisaca,14245
2021-08-17,única,Cochabamba,93245
2021-08-17,única,La Paz,114134
2021-08-17,única,Oruro,10820
2021-08-17,única,Pando,0
2021-08-17,única,Potosi,17938
2021-08-17,única,Santa Cruz,211584
2021-08-17,única,Tarija,16933
2021-08-18,primera,Beni,114680
2021-08-18,primera,Chuquisaca,180744
2021-08-18,primera,Cochabamba,545314
2021-08-18,primera,La Paz,700527
2021-08-18,primera,Oruro,153406
2021-08-18,primera,Pando,42951
2021-08-18,primera,Potosi,142039
2021-08-18,primera,Santa Cruz,932437
2021-08-18,primera,Tarija,211546
2021-08-18,segunda,Beni,50122
2021-08-18,segunda,Chuquisaca,106409
2021-08-18,segunda,Cochabamba,335237
2021-08-18,segunda,La Paz,403595
2021-08-18,segunda,Oruro,92713
2021-08-18,segunda,Pando,25420
2021-08-18,segunda,Potosi,71467
2021-08-18,segunda,Santa Cruz,475918
2021-08-18,segunda,Tarija,134701
2021-08-18,única,Beni,568
2021-08-18,única,Chuquisaca,15233
2021-08-18,única,Cochabamba,96014
2021-08-18,única,La Paz,117912
2021-08-18,única,Oruro,12202
2021-08-18,única,Pando,0
2021-08-18,única,Potosi,19043
2021-08-18,única,Santa Cruz,217867
2021-08-18,única,Tarija,17739
2021-08-19,primera,Beni,115140
2021-08-19,primera,Chuquisaca,181015
2021-08-19,primera,Cochabamba,547501
2021-08-19,primera,La Paz,702717
2021-08-19,primera,Oruro,154144
2021-08-19,primera,Pando,43000
2021-08-19,primera,Potosi,142509
2021-08-19,primera,Santa Cruz,935481
2021-08-19,primera,Tarija,212009
2021-08-19,segunda,Beni,51148
2021-08-19,segunda,Chuquisaca,108592
2021-08-19,segunda,Cochabamba,338772
2021-08-19,segunda,La Paz,409051
2021-08-19,segunda,Oruro,95532
2021-08-19,segunda,Pando,25622
2021-08-19,segunda,Potosi,72672
2021-08-19,segunda,Santa Cruz,485410
2021-08-19,segunda,Tarija,137019
2021-08-19,única,Beni,646
2021-08-19,única,Chuquisaca,16027
2021-08-19,única,Cochabamba,98478
2021-08-19,única,La Paz,121062
2021-08-19,única,Oruro,13482
2021-08-19,única,Pando,0
2021-08-19,única,Potosi,20736
2021-08-19,única,Santa Cruz,224140
2021-08-19,única,Tarija,18558
2021-08-20,primera,Beni,115572
2021-08-20,primera,Chuquisaca,181274
2021-08-20,primera,Cochabamba,549761
2021-08-20,primera,La Paz,705525
2021-08-20,primera,Oruro,154751
2021-08-20,primera,Pando,43081
2021-08-20,primera,Potosi,142916
2021-08-20,primera,Santa Cruz,938683
2021-08-20,primera,Tarija,212448
2021-08-20,segunda,Beni,52895
2021-08-20,segunda,Chuquisaca,110328
2021-08-20,segunda,Cochabamba,341185
2021-08-20,segunda,La Paz,413685
2021-08-20,segunda,Oruro,97535
2021-08-20,segunda,Pando,25817
2021-08-20,segunda,Potosi,73387
2021-08-20,segunda,Santa Cruz,494514
2021-08-20,segunda,Tarija,138399
2021-08-20,única,Beni,827
2021-08-20,única,Chuquisaca,16891
2021-08-20,única,Cochabamba,101138
2021-08-20,única,La Paz,124146
2021-08-20,única,Oruro,14481
2021-08-20,única,Pando,0
2021-08-20,única,Potosi,21976
2021-08-20,única,Santa Cruz,229154
2021-08-20,única,Tarija,19342
2021-08-21,primera,Beni,115583
2021-08-21,primera,Chuquisaca,181349
2021-08-21,primera,Cochabamba,550262
2021-08-21,primera,La Paz,707010
2021-08-21,primera,Oruro,154881
2021-08-21,primera,Pando,43101
2021-08-21,primera,Potosi,143187
2021-08-21,primera,Santa Cruz,939751
2021-08-21,primera,Tarija,212504
2021-08-21,segunda,Beni,52921
2021-08-21,segunda,Chuquisaca,110873
2021-08-21,segunda,Cochabamba,341584
2021-08-21,segunda,La Paz,414384
2021-08-21,segunda,Oruro,97704
2021-08-21,segunda,Pando,25850
2021-08-21,segunda,Potosi,73500
2021-08-21,segunda,Santa Cruz,495854
2021-08-21,segunda,Tarija,138580
2021-08-21,única,Beni,832
2021-08-21,única,Chuquisaca,17450
2021-08-21,única,Cochabamba,101792
2021-08-21,única,La Paz,125214
2021-08-21,única,Oruro,14756
2021-08-21,única,Pando,0
2021-08-21,única,Potosi,22204
2021-08-21,única,Santa Cruz,229917
2021-08-21,única,Tarija,19582
2021-08-22,primera,Beni,115592
2021-08-22,primera,Chuquisaca,181401
2021-08-22,primera,Cochabamba,551146
2021-08-22,primera,La Paz,708566
2021-08-22,primera,Oruro,154887
2021-08-22,primera,Pando,43102
2021-08-22,primera,Potosi,143322
2021-08-22,primera,Santa Cruz,941024
2021-08-22,primera,Tarija,212514
2021-08-22,segunda,Beni,52956
2021-08-22,segunda,Chuquisaca,110990
2021-08-22,segunda,Cochabamba,341854
2021-08-22,segunda,La Paz,414590
2021-08-22,segunda,Oruro,97728
2021-08-22,segunda,Pando,25852
2021-08-22,segunda,Potosi,73605
2021-08-22,segunda,Santa Cruz,496720
2021-08-22,segunda,Tarija,138607
2021-08-22,única,Beni,832
2021-08-22,única,Chuquisaca,17678
2021-08-22,única,Cochabamba,102753
2021-08-22,única,La Paz,125747
2021-08-22,única,Oruro,15095
2021-08-22,única,Pando,0
2021-08-22,única,Potosi,22562
2021-08-22,única,Santa Cruz,232233
2021-08-22,única,Tarija,19587
2021-08-23,primera,Beni,115995
2021-08-23,primera,Chuquisaca,181630
2021-08-23,primera,Cochabamba,553116
2021-08-23,primera,La Paz,710951
2021-08-23,primera,Oruro,155518
2021-08-23,primera,Pando,43166
2021-08-23,primera,Potosi,143743
2021-08-23,primera,Santa Cruz,944214
2021-08-23,primera,Tarija,213071
2021-08-23,segunda,Beni,54566
2021-08-23,segunda,Chuquisaca,112906
2021-08-23,segunda,Cochabamba,344259
2021-08-23,segunda,La Paz,420822
2021-08-23,segunda,Oruro,99159
2021-08-23,segunda,Pando,25994
2021-08-23,segunda,Potosi,74858
2021-08-23,segunda,Santa Cruz,505757
2021-08-23,segunda,Tarija,140696
2021-08-23,única,Beni,1035
2021-08-23,única,Chuquisaca,18598
2021-08-23,única,Cochabamba,105182
2021-08-23,única,La Paz,128020
2021-08-23,única,Oruro,15737
2021-08-23,única,Pando,0
2021-08-23,única,Potosi,23359
2021-08-23,única,Santa Cruz,237018
2021-08-23,única,Tarija,20262
2021-08-24,primera,Beni,116728
2021-08-24,primera,Chuquisaca,182091
2021-08-24,primera,Cochabamba,557033
2021-08-24,primera,La Paz,715041
2021-08-24,primera,Oruro,156794
2021-08-24,primera,Pando,43289
2021-08-24,primera,Potosi,144517
2021-08-24,primera,Santa Cruz,949602
2021-08-24,primera,Tarija,213907
2021-08-24,segunda,Beni,56831
2021-08-24,segunda,Chuquisaca,116428
2021-08-24,segunda,Cochabamba,349972
2021-08-24,segunda,La Paz,431832
2021-08-24,segunda,Oruro,102846
2021-08-24,segunda,Pando,26327
2021-08-24,segunda,Potosi,77189
2021-08-24,segunda,Santa Cruz,520366
2021-08-24,segunda,Tarija,144985
2021-08-24,única,Beni,1299
2021-08-24,única,Chuquisaca,19932
2021-08-24,única,Cochabamba,109660
2021-08-24,única,La Paz,132918
2021-08-24,única,Oruro,17430
2021-08-24,única,Pando,0
2021-08-24,única,Potosi,25496
2021-08-24,única,Santa Cruz,246848
2021-08-24,única,Tarija,21408
2021-08-25,primera,Beni,117402
2021-08-25,primera,Chuquisaca,182492
2021-08-25,primera,Cochabamba,560242
2021-08-25,primera,La Paz,718753
2021-08-25,primera,Oruro,157792
2021-08-25,primera,Pando,43393
2021-08-25,primera,Potosi,145061
2021-08-25,primera,Santa Cruz,954638
2021-08-25,primera,Tarija,214654
